,Austria_HDD_no_pop_weights_1979_2019.dat,Belgium_HDD_no_pop_weights_1979_2019.dat,Bulgaria_HDD_no_pop_weights_1979_2019.dat,Croatia_HDD_no_pop_weights_1979_2019.dat,Czech_Republic_HDD_no_pop_weights_1979_2019.dat,Denmark_HDD_no_pop_weights_1979_2019.dat,Finland_HDD_no_pop_weights_1979_2019.dat,France_HDD_no_pop_weights_1979_2019.dat,Germany_HDD_no_pop_weights_1979_2019.dat,Greece_HDD_no_pop_weights_1979_2019.dat,Hungary_HDD_no_pop_weights_1979_2019.dat,Ireland_HDD_no_pop_weights_1979_2019.dat,Italy_HDD_no_pop_weights_1979_2019.dat,Latvia_HDD_no_pop_weights_1979_2019.dat,Lithuania_HDD_no_pop_weights_1979_2019.dat,Luxembourg_HDD_no_pop_weights_1979_2019.dat,Montenegro_HDD_no_pop_weights_1979_2019.dat,Netherlands_HDD_no_pop_weights_1979_2019.dat,Norway_HDD_no_pop_weights_1979_2019.dat,Poland_HDD_no_pop_weights_1979_2019.dat,Portugal_HDD_no_pop_weights_1979_2019.dat,Romania_HDD_no_pop_weights_1979_2019.dat,Slovakia_HDD_no_pop_weights_1979_2019.dat,Slovenia_HDD_no_pop_weights_1979_2019.dat,Spain_HDD_no_pop_weights_1979_2019.dat,Sweden_HDD_no_pop_weights_1979_2019.dat,Switzerland_HDD_no_pop_weights_1979_2019.dat,United_Kingdom_HDD_no_pop_weights_1979_2019.dat
1994-05-24,1.0241863484674685,2.3964558482791087,0.0,0.0,0.19831055058911495,3.6355385416882893,10.706665544959556,1.0860143746340665,0.8975974994193905,0.0,0.0,4.502179998429392,0.0,5.030773899196847,3.931682437584282,2.451734817325786,0.0,2.642295615345457,12.492878980986985,1.3553076830295776,0.8747869951909699,0.0,0.0,0.0,0.0,8.45926567852646,4.286919418157076,6.384601313462902
1994-05-25,1.6255534565198335,2.854511867830018,0.0,0.0,0.8566491870699426,3.4560698123693054,9.10009290610573,1.1820546405485555,1.3082495738685775,0.0,0.0,4.406745873798531,0.0,4.654340953942649,3.358851046351411,2.83332828613959,0.0,3.1699643448367585,13.114730814384814,0.9949011183667817,0.7126729267257161,0.0,1.2360056924638236,0.0,0.0,8.253538177389647,4.510451931484438,6.220433304478803
1994-05-26,1.9725863308533498,4.2010420475059735,0.0,0.0,1.197057644708181,4.673889988101335,9.6467775097441,1.9476006770957905,3.106266836472299,0.0,0.0,4.501443297459099,0.0,2.2269928344066656,1.3472124527112879,3.9441610155109004,0.0,4.561836160352303,14.154137265584135,0.0,0.06994914778224803,0.0,0.0,0.0,0.0,10.016939177427098,6.583238055592753,6.936199298227978
1994-05-27,5.631125273041095,6.135266500485496,0.0,0.0,4.447967124264602,4.356767303524256,11.558956504064442,2.415148735474908,5.246094573123418,0.0,0.0,5.3837184694180955,0.0,6.514109843388814,6.161380918129446,6.0911878244411355,0.0,4.942409449071423,14.320210201514445,4.253093199705127,0.0,0.0,2.3803344907607755,1.5188280473306044,0.0,10.134726404150598,7.7548267735128515,7.534740344182182
1994-05-28,4.335375722257096,5.573838969371993,0.0,0.0,4.656604849003095,5.2955472216526225,11.549328310121833,1.507783192829681,4.661108343802059,0.0,0.21442329584929531,5.370861470037548,0.0,7.175909347261687,6.820420285036636,5.665512468489794,0.4275536170439622,5.046653535724303,14.306039333681506,5.586459363691636,0.0,0.5781915395970731,3.891490353230269,0.6326976284368122,0.0,10.054444693893497,5.92678785517753,7.000009061478847
1994-05-29,5.398917478246851,5.4873417524559205,0.0,0.0,3.7979002638084154,6.282794973731184,9.737618259931288,0.9867676603708162,5.023772252815597,0.0,0.0,5.128145930680107,0.0,5.868321983424794,5.381460245387746,5.017385421590063,0.0,5.641137428667269,14.384087142872486,4.2738033771673205,0.0,0.0,4.124102970541369,0.0,0.0,9.773356212232413,5.621944145697144,6.145392397722949
1994-05-30,5.542402768553183,5.70078953813527,0.0,0.0,5.438565247093223,5.2206056722660765,7.541514732876228,0.8999834949548475,5.2749607780006045,0.0,0.9732250029566014,4.678289410344705,0.0,6.1208505540139235,6.105713190936521,5.277676634539404,0.0,5.720624302768638,13.617455882155728,5.98687384775039,0.0,0.0,5.036168518464905,1.8440304384940056,0.0,8.238949562196522,5.862266991480592,5.231782250359487
1994-05-31,3.8018124521893277,3.2159814157018776,0.6089364903600547,0.0,4.398875305215764,4.585698899210893,7.180055111683277,0.0,3.661100040153727,0.0,1.2700615101700325,3.776703268270701,0.0,6.822417531024948,6.9558301954436885,2.897023530403871,2.765199705231817,3.3015050396947725,12.46474399790283,5.746816234064292,0.0,2.2465094290163368,4.970395054696288,1.1491670007635282,0.0,6.976335386001956,3.41182093505976,3.471149344491984
1994-06-01,0.33820462079813396,0.0,0.5383982047108944,0.0,0.34503057789787484,2.897135882874288,6.208582536962119,0.0,0.0,0.0,0.0,4.153591950028435,0.0,5.905098491042493,4.529464903831624,0.0,2.061066442361289,0.0,12.227535703641397,2.712683940977808,0.0,1.5299782149505976,0.9010329201228515,0.0,0.0,6.377426119810428,0.002764773705386858,2.8672131983994493
1994-06-02,0.0,0.0,0.0,0.0,0.0,1.858259027197441,5.198437769584244,0.0,0.0,0.0,0.0,3.5232607979109485,0.0,2.6112464636239814,1.8843188874219372,0.0,0.0,0.0,11.775987961321972,0.0,0.0,0.0,0.0,0.0,0.0,5.604543922256886,0.4637991024328123,2.955208076339705
1994-06-03,0.0,1.9843069782735938,0.0,0.0,0.0,2.262958733454127,3.4355262582251456,1.0359764771502142,0.20172942037649122,0.0,0.0,5.158458869799329,0.0,3.166872473194756,1.806119071586476,2.758704088510342,0.0,1.4670322231526605,10.651090682863611,0.0,0.0,0.0,0.0,0.0,0.0,4.71780515728668,4.197939562305125,4.074029419668962
1994-06-04,4.357386552846377,4.729619233920237,0.0,0.0,2.044139641986419,3.9886079929538543,3.6020083701947616,3.0163185305811826,3.690746255715835,0.0,0.0,6.121345955394483,0.0,2.7778924593963996,1.6425518182351162,6.05503070952318,0.0,4.081445822607188,10.499711018771876,1.242884493176179,0.0,0.0,0.7404952234227338,0.0,0.0,4.578154780648132,7.264479741912217,5.897331855800347
1994-06-05,8.046556134135379,4.311740037896364,0.0,0.0,5.043857363035125,4.907555219149993,5.423447200887855,2.807396469372984,5.333877253552945,0.0,1.7065748297957288,4.949090981254958,0.0,3.2183084960056707,3.04892933094108,5.15434630585797,2.6674406989996857,4.074895244864525,11.387492942465759,2.8324923851676296,0.0,0.0,4.073435873258893,2.423096260257319,0.0,6.210514170530777,10.123261241540451,5.128569723070715
1994-06-06,8.342691943894796,4.2304372381681645,1.6411341121562142,0.9263806550977094,6.070365111896109,3.652886206597314,4.0716217358366436,1.6669356646757532,4.394762820528221,0.0,2.837480993219847,1.9713119870324842,0.0,2.8096743125758454,2.893655832683205,5.889100025961611,5.748964048909189,3.132399344977852,11.419121493582914,4.314382720477889,0.0,3.006399882543626,5.909401851190671,3.113978840647853,0.0,6.194138509915561,8.269252095185488,2.3845245380775744
1994-06-07,4.987460783955413,0.8969894980281055,4.265682353053327,0.0,2.9418197068600342,2.0805707605438606,3.032529349163301,0.0,0.8519924661636011,0.03903442504772414,0.14467542494293006,3.585637730698277,0.0,3.2123117147514577,2.881696102509073,0.12060033289951377,5.559505202655272,1.1851475920137418,10.633645055419128,2.0497502367399125,0.0,3.8096817757628028,2.8563443744542862,1.2454027277604247,0.0,5.083811321310282,3.202963611010448,3.1122780280726534
1994-06-08,0.4313721294178041,3.0063449694922664,1.705628095828862,0.0,0.0,2.727082686552853,3.3556791692786714,0.0,0.0,0.0,0.0,5.55782964950858,0.0,2.073706253330478,1.3914566911634427,1.188401666347616,2.2001391492759304,3.1060249605364216,11.1079043886765,0.0,0.0,0.34522705132583376,0.0,0.0,0.0,5.0380345428404585,2.4030789036424416,5.157398764981961
1994-06-09,5.004982629182569,4.941870435966637,0.0,0.0,2.8911176904911517,4.26482908852314,4.307810091690609,2.5820858256830324,4.363408515791848,0.0,0.0,3.962552083481608,0.0,0.0,0.0,5.324878186883993,1.1745261802438662,4.412670753605619,11.268463575465542,0.0,0.0,0.0,0.0,0.0,0.0,6.045360171190556,8.96256203771745,4.927963426374646
1994-06-10,8.11678617912553,4.510879624511853,0.0,2.15996976143912,5.14829729765683,4.108388374732003,4.976593303779557,3.216818150766475,5.0506407403904205,0.0,0.8608031437722179,3.993325028600017,0.7876810524895319,2.425674901705131,2.642750408343124,5.333110016722728,2.166470189540222,3.9951238695613647,10.8600883071809,3.596136572009712,0.0,0.0,4.656526456271958,3.9999649746349633,0.0,5.912633354737693,10.087231885370343,4.258525142153031
1994-06-11,7.791180688144861,4.850933879047263,0.0,2.0795662906551264,4.7819772166974595,2.859155982759342,3.4857463870544425,4.229957758851555,4.546384185149535,0.0,0.8112558084885588,3.490427305940745,2.1394530190324197,1.8799726407623734,1.3866778739439347,6.065347456962968,3.1215592125670746,3.6748503542493065,9.994006647272967,1.818943444661425,0.0,0.0,3.6558925406853575,4.497890161820347,0.0,4.506148622989592,10.729850869155943,3.820553361832985
1994-06-12,6.45281973240578,2.482084051101955,0.0,1.770966922603387,1.8324307844645702,2.951764182200977,3.565581250420726,2.3152112437966093,2.2434270427574,0.0,0.0,2.644485697850298,2.0547430107906273,1.349172314779974,1.3832970571095053,2.427166243083917,1.8785472310989562,2.600251529413919,9.10537898603351,0.8640309589333359,0.0,0.0,1.2003312293569621,4.287550467082854,0.0,3.9669582731452664,7.965895994936103,2.740909051383138
1994-06-13,4.317417019891678,0.7984711502347022,0.0,0.7715514125222,1.5924741282814292,1.516299778930037,2.8311618178232436,0.0,1.9130166438853866,0.0,0.0,1.8694995262944492,1.1851853236241716,1.6886374990364335,1.3058633019863475,0.3731269906161572,2.414102399131629,1.8369359703365777,8.294041276760478,1.8562605745789913,0.0,0.0,0.0,3.017263161074016,0.0,3.4770942632859683,5.23872477155267,1.5306772069666472
1994-06-14,4.653657163312756,0.0,0.0,0.0,1.8586503621907031,2.5716848865857287,1.5278251934690843,0.0,0.6558938476156779,0.0,0.0,2.9422852872394056,0.0,1.4346448741917204,1.7519039641725573,0.0,2.8528583619542562,1.117716006017126,9.71484343673769,0.5970498560329442,0.0,0.0,1.228143550863928,0.3485153770954099,0.0,3.8910009358275506,4.336588350654852,2.671505752566887
1994-06-15,1.352720358121676,0.9695572119449025,0.0,0.0,1.031008799270161,5.501985157245571,6.4459341476477725,0.0,2.0202309188885064,0.0,0.0,2.4193779608821355,0.0,2.827804818866287,2.1936297954381967,0.0,2.5589493061538118,2.5412798295340533,11.879314404417364,1.8058676548776162,0.0,0.0,0.5787497123882108,0.0,0.0,7.577954886357697,2.5310049218765123,3.3660033622315435
1994-06-16,1.8008787885014215,0.7210296418682702,0.0,0.0,2.9641207851194853,5.396010187954694,6.7784682866241415,0.0,2.7165597978384994,0.0,0.0,2.2238770286792295,0.0,6.358680138884061,6.373456410888444,0.888245425502916,1.291569140745704,2.632292552535958,11.895494301291905,4.184237096628067,0.0,0.0,1.4285832154088318,0.0,0.0,8.338346295335333,2.0652727516805225,3.241736427643996
1994-06-17,3.7686208750478922,0.0,0.0,0.0,4.602971229873749,5.2433916714243605,5.553233960204597,0.0,3.152220365192882,0.0,0.0,3.5320367047274033,0.0,6.276205365950592,6.127720083909951,0.0,0.6983703525046607,2.2244242119286906,10.987491318543444,5.240748277813848,0.0,0.0,4.20204892821819,0.0,0.0,7.487234454917573,2.0346318880328127,2.5261652260875636
1994-06-18,0.41584870467141855,0.0,0.0,0.0,0.8171103983410788,4.56317888613861,5.359547925123293,0.0,0.0,0.0,0.0,2.3005096312590823,0.0,5.27360830500043,5.143289778179838,0.0,0.0,0.0,10.883391767269433,3.24963049763884,0.0,0.021344850122686054,2.3844992431378493,0.0,0.0,6.021811970355314,0.0,2.6503142415520067
1994-06-19,0.0,0.0,0.0,0.0,0.0,2.66081670661395,4.66254205239712,0.0,0.0,0.0,0.0,1.7545938805046521,0.0,4.965473070601009,4.427142633642125,0.0,0.0,0.0,9.830881624118796,0.0,0.0,0.0,0.0,0.0,0.0,5.33945374796772,0.4677237918684156,2.0262724680616717
1994-06-20,0.5447777175099926,0.0,0.0,0.0,0.0,2.7148079730638432,2.7755166334016437,0.0,0.0,0.0,0.0,1.4158538693966811,0.0,3.4048261549872016,2.7610294573444616,0.0,0.0,0.0,9.241760752727256,0.3915659957850579,0.0,0.0,0.0,0.0,0.0,4.21473679019828,4.045777113574413,1.6345619387089911
1994-06-21,0.4330301781134889,0.0,0.0,0.0,0.0,1.6180393896371452,1.2509539386348916,0.0,0.0,0.0,0.0,2.9759412919978736,0.0,1.7919916554220112,1.1489501438126943,0.0,0.0,0.0,8.277022597638862,0.20301719077616198,0.0,0.0,0.0,0.0,0.0,3.1080016754334157,1.9181310768223785,2.4930044201498447
1994-06-22,0.0,0.0,0.0,0.0,0.0,2.2197824651584135,1.9005044883685844,0.0,0.0,0.0,0.0,2.7348792440122374,0.0,2.9983524077617876,1.8344319022027786,0.0,0.0,0.0,8.97200645598381,0.0,0.0,0.0,0.0,0.0,0.0,4.5301220921701955,0.0,2.5824885729411466
1994-06-23,0.0,0.0,0.0,0.0,0.0,3.415589639894568,2.3768811544554094,0.0,0.0,0.0,0.0,2.253032974582778,0.0,5.564252222568106,4.128633906647966,0.0,0.0,0.5408314452289531,9.46659238157481,0.16525152167898582,0.0,0.0,0.0,0.0,0.0,5.235626461969284,0.0,2.6648821245580514
1994-06-24,0.0,0.0,0.0,0.0,0.0,2.8119609470579654,2.0201757661403175,0.0,0.0,0.0,0.0,1.092009260249874,0.0,5.242715758893956,5.317076813084315,0.0,0.0,0.0,9.247956586126907,1.9548269900361834,0.0,0.0,0.010340783617944993,0.0,0.0,4.976661834935221,0.0,0.0
1994-06-25,0.0,0.0,0.0,0.0,0.0,0.0,3.4805689450788666,0.0,0.0,0.0,0.0,3.376583006282182,0.0,1.8386549025016805,1.432283860576824,0.0,0.0,0.0,9.034768661979207,0.0,0.0,0.0,0.0,0.0,0.0,4.360072646234039,0.0,1.2282610175717839
1994-06-26,0.0,0.0,0.0,0.0,0.0,0.0,2.6844608770753933,0.0,0.0,0.0,0.0,2.4274117783829485,0.0,0.0,0.0,0.0,0.0,0.0,7.985347473893799,0.0,0.0,0.0,0.0,0.0,0.0,2.6598148339796825,0.0,2.406796470459689
1994-06-27,0.0,0.0,0.0,0.0,0.0,0.0,2.3965721848321824,0.0,0.0,0.0,0.0,0.22605073723663693,0.0,0.0,0.0,0.0,0.0,0.0,8.079374549148621,0.0,0.0,0.0,0.0,0.0,0.0,2.2932107406311903,0.0,0.0
1994-06-28,0.0,0.0,0.0,0.0,0.0,0.0,1.404756299232094,0.0,0.0,0.0,0.0,1.5392819662103978,0.0,0.0,0.0,0.0,0.0,0.0,7.184210244883365,0.0,0.0,0.0,0.0,0.0,0.0,1.2596596506104003,0.0,0.0
1994-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.497761601797894,0.0,0.0,0.0,0.0,0.0,0.0,5.795323140818919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2572845756433644
1994-06-30,0.0,0.0,0.0,0.0,0.0,1.0218985632438677,0.0,0.0,0.0,0.0,0.0,1.764765012717504,0.0,0.0,0.0,0.0,0.0,0.0,6.835606002975014,0.0,0.0,0.0,0.0,0.0,0.0,1.4348404647834254,0.0,1.2027978779236985
1994-07-01,0.0,0.0,0.0,0.0,0.0,1.5454511358241732,0.5571725183177705,0.0,0.0,0.0,0.0,0.7202594746693727,0.0,0.8497375784165548,0.07379547731721914,0.0,0.0,0.0,7.588047946489841,0.0,0.0,0.0,0.0,0.0,0.0,2.7769616149294407,0.0,0.0
1994-07-02,0.0,0.0,0.0,0.0,0.0,0.03241721147149157,0.22522007976215264,0.0,0.0,0.0,0.0,0.5500652587201547,0.0,0.5909697227599562,0.3759264934412929,0.0,0.0,0.0,6.740800475398412,0.0,0.0,0.0,0.0,0.0,0.0,1.0539791237545657,0.0,0.0
1994-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.9204317406254301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.882146638781855,0.0,0.0,0.0,0.0,0.0,0.0,1.1662804585339472,0.0,0.0
1994-07-04,0.0,0.0,0.0,0.0,0.0,0.0,3.112381263931386,0.0,0.0,0.0,0.0,1.1396817966740418,0.0,0.0,0.0,0.0,0.0,0.0,4.850863519259034,0.0,0.0,0.0,0.0,0.0,0.0,0.6758507232030677,0.0,0.0
1994-07-05,0.0,0.0,0.0,0.0,0.0,0.0,2.465006230074609,0.0,0.0,0.0,0.0,1.6204127793252443,0.0,0.906717111882875,0.0,0.0,0.0,0.0,3.8883871130497845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9119246961297112
1994-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.730784423294562,0.0,0.0,0.0,0.0,2.03829403102095,0.0,1.1851709549466491,0.2856388068466593,0.0,0.0,0.0,5.535726867753871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7095923101182233
1994-07-07,0.23277099291258274,0.7865757862298537,0.0,0.0,0.0,0.0,0.0951327904787771,0.0,0.0,0.0,0.0,2.695959513633829,0.0,0.0,0.0,0.684143633232182,0.0,0.02709819683634329,5.3966999444043875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.315582951356385,1.472811251608329
1994-07-08,1.7375083823176016,0.765568334051828,0.0,0.0,0.09948392123048144,0.0,0.0,0.0,0.0,0.0,0.0,1.5051771731285228,0.0,0.0,0.0,0.9911385086213329,0.0,0.0,6.213424862348177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6525452077260745,0.5643477002243067
1994-07-09,1.7047477862631037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2656616656162392,0.0,0.0,0.0,0.0,0.0,0.0,6.8132304288676835,0.0,0.0,0.0,0.04934564778790396,0.0,0.0,0.0,1.887210492768789,0.5397220500965361
1994-07-10,1.219879978396735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7370044478825086,0.0,0.0,0.0,0.0,0.009073452223216094,0.0,7.073383138516224,0.0,0.0,0.0,0.2595943412799784,0.0,0.0,0.0,0.3124146495002176,0.0
1994-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49103140011423285,0.0,0.0,0.0,0.0,0.8010601135504718,0.0,6.39808235884753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9747814318013504,0.0,0.0,0.0,0.0,0.0,0.0,4.4680019278138055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5474964359496894,0.0,0.0,0.0,0.0,0.0,0.0,3.9478528430445596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6975317230809068,0.0,0.0,0.0,0.0,0.0,0.0,3.7138298017348124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31027885486687445
1994-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9856008764080268,0.0,0.0,0.0,0.0,0.0,0.0,3.0404739056712398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6359044298346905
1994-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8781816162059837,0.0,0.0,0.0,0.0,0.0,0.0,5.788800021532332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2430977988153593
1994-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072669672206835,0.0,0.0,0.0,0.0,0.0,0.0,6.959857980430643,0.0,0.0,0.0,0.0,0.0,0.0,2.0561926438443816,0.0,0.33642554934975166
1994-07-18,0.0,0.0,0.0,0.0,0.0,0.0,2.3691478706502043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.802869359548554,0.0,0.0,0.0,0.0,0.0,0.0,1.0454567023860335,0.0,0.1027758064213824
1994-07-19,0.0,0.0,0.0,0.0,0.0,0.0,2.908447063056915,0.0,0.0,0.0,0.0,0.0,0.0,0.027310039539122144,0.0,0.0,0.0,0.0,5.207886693975574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.035828819748934,0.0
1994-07-20,0.0,0.0,0.0,0.0,0.0,0.0,2.640150066036451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.957114312493578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6832465598568156,0.0
1994-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31260490107405126,0.0,0.0,0.0,0.0,0.0,0.0,4.28911662526758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6175183384378453,0.0,0.0,0.0,0.0,0.0,0.0,3.8142361972925407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0782515128803905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1135069367542645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42056511317377954,0.0,0.0,0.0,0.0,0.0,0.0,4.034255948397256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13152505050113206,0.0,0.0,0.0,0.0,0.0,0.0,2.859381964990515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1302601204257368,0.0,0.0,0.0,0.0,0.0,0.0,2.9434258168780083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086384598581418,0.0,0.0,0.0,0.0,0.0,0.0,3.48505608656032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4624734836046027
1994-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7284754006835179,0.0,0.0,0.0,0.0,0.0,0.0,4.290678046823292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13607321323779153
1994-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06735740649899746,0.0,0.0,0.0,0.0,0.0,0.0,3.206791528106441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3319948096043426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0143336059041754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9538858052638535,0.0
1994-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600478569029676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.487312489094892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8626501836286042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0762890345938807,0.0,0.0,0.0,0.0,0.0,0.0,3.618288762227925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9027881859619207,0.0,0.0,0.0,0.0,0.0,0.0,6.0181060565649656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3231724892664456
1994-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.9008561675829316,0.0,0.0,0.0,0.0,0.9941920189471567,0.0,0.0,0.0,0.0,0.0,0.0,7.63667230324927,0.0,0.0,0.0,0.0,0.0,0.0,1.593784343362426,0.0,0.0
1994-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.5846675756498261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.151241902766243,0.0,0.0,0.0,0.0,0.0,0.0,1.146929685194877,0.0,0.05089780754809503
1994-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04203661304073769,0.0,0.0,0.0,0.0,0.0,0.0,7.362602167552618,0.0,0.0,0.0,0.0,0.0,0.0,0.70056590068058,0.0,0.7175535041158625
1994-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.5109319903372409,0.0,0.0,0.0,0.0,1.172071479706064,0.0,0.0,0.0,0.0,0.0,0.0,7.978663482128023,0.0,0.0,0.0,0.0,0.0,0.0,0.9226587204683643,0.0,1.3290913919596168
1994-08-11,0.0,0.0,0.0,0.0,0.0,0.0,2.3358429596669623,0.0,0.0,0.0,0.0,1.4778779253187633,0.0,0.0,0.0,0.07029984384836041,0.0,0.0,7.452542552001985,0.0,0.0,0.0,0.0,0.0,0.0,1.144548149808065,1.4936242549168348,1.5003871063326297
1994-08-12,0.030276089863164657,0.0,0.0,0.0,0.0,0.0,1.1180085158248243,0.0,0.0,0.0,0.0,2.2063239012592106,0.0,0.0,0.0,0.0,0.0,0.0,6.343565122849853,0.0,0.0,0.0,0.0,0.0,0.0,0.23948659632598535,2.557765399478777,2.0843164222383344
1994-08-13,0.3573453079137785,1.0651547852014005,0.0,0.0,0.0,0.0,0.0,0.0,0.42708124537147363,0.0,0.0,3.5047315654441693,0.0,0.0,0.0,1.6259272675616074,0.0,0.20600668549416667,7.8813798134466,0.0,0.0,0.0,0.0,0.0,0.0,0.47510694759754735,3.0078141127201654,3.2226655835202447
1994-08-14,1.3914997428752436,2.3285326636858965,0.0,0.0,1.5480899429129042,1.847941691736775,0.9855201373688605,0.0,2.6016741092770896,0.0,0.0,2.999765193312303,0.0,0.46902294381907517,0.8329104769345008,3.191477315918746,0.0,1.5995921667550075,8.895133945375276,1.6203762340464092,0.0,0.0,0.0,0.0,0.0,2.2115686476633165,2.678617537724083,3.483328943009184
